article_id,entity,sentence,label,confidence
12,I.H.H.,I.H.H. has been a virulent critic of the blockade on Gaza and the devastation caused by Israel’s military campaign in the territory.,Political,0.859564483165741
12,Gaza,I.H.H. has been a virulent critic of the blockade on Gaza and the devastation caused by Israel’s military campaign in the territory.,Political,0.859564483165741
13,Gaza,"""On board are international human rights activists on a nonviolent humanitarian mission to challenge Israel's illegal and deadly siege of Gaza, and to deliver desperately needed, life-saving aid.",Humanitarian,0.9759944677352904
13,Huwaida Arraf,"Huwaida Arraf, an organizer with the Freedom Flotilla Coalition, wrote in an email to The Washington Post that the group suspects Israel was behind the attack but can't ""confirm 100%.""",Political,0.8264765739440918
13,Israel,This act by Israel sends a message to the world: Anyone who tries to bring aid to the people of Gaza is a military target and will be treated as such.,Political,0.8584445118904114
13,Israel,This act by Israel sends a message to the world: Anyone who tries to bring aid to the people of Gaza is a military target and will be treated as such.,Military,0.7078863382339478
13,CNNreport,"""
CodePink pointed to a CNNreport indicating that ""an Israeli Air Force C-130 Hercules was picked up leaving Israel early Thursday afternoon and flying to Malta.""",Military,0.8313516974449158
13,Israel,"""
CodePink pointed to a CNNreport indicating that ""an Israeli Air Force C-130 Hercules was picked up leaving Israel early Thursday afternoon and flying to Malta.""",Military,0.8313516974449158
13,Gaza,"""On board are international human rights activists on a nonviolent humanitarian mission to challenge Israel's illegal and deadly siege of Gaza, and to deliver desperately needed, life-saving aid.",Humanitarian,0.9759944677352904
13,Huwaida Arraf,"Huwaida Arraf, an organizer with the Freedom Flotilla Coalition, wrote in an email to The Washington Post that the group suspects Israel was behind the attack but can't ""confirm 100%.""",Political,0.8264765739440918
13,Israel,This act by Israel sends a message to the world: Anyone who tries to bring aid to the people of Gaza is a military target and will be treated as such.,Political,0.8584445118904114
13,Israel,This act by Israel sends a message to the world: Anyone who tries to bring aid to the people of Gaza is a military target and will be treated as such.,Military,0.7078863382339478
13,CNNreport,"""
CodePink pointed to a CNNreport indicating that ""an Israeli Air Force C-130 Hercules was picked up leaving Israel early Thursday afternoon and flying to Malta.""",Military,0.8313516974449158
13,Israel,"""
CodePink pointed to a CNNreport indicating that ""an Israeli Air Force C-130 Hercules was picked up leaving Israel early Thursday afternoon and flying to Malta.""",Military,0.8313516974449158
13,Gaza,"""On board are international human rights activists on a nonviolent humanitarian mission to challenge Israel's illegal and deadly siege of Gaza, and to deliver desperately needed, life-saving aid.",Humanitarian,0.9759944677352904
13,Huwaida Arraf,"Huwaida Arraf, an organizer with the Freedom Flotilla Coalition, wrote in an email to The Washington Post that the group suspects Israel was behind the attack but can't ""confirm 100%.""",Political,0.8264765739440918
13,Israel,This act by Israel sends a message to the world: Anyone who tries to bring aid to the people of Gaza is a military target and will be treated as such.,Political,0.8584445118904114
13,Israel,This act by Israel sends a message to the world: Anyone who tries to bring aid to the people of Gaza is a military target and will be treated as such.,Military,0.7078863382339478
13,CNNreport,"""
CodePink pointed to a CNNreport indicating that ""an Israeli Air Force C-130 Hercules was picked up leaving Israel early Thursday afternoon and flying to Malta.""",Military,0.8313516974449158
13,Israel,"""
CodePink pointed to a CNNreport indicating that ""an Israeli Air Force C-130 Hercules was picked up leaving Israel early Thursday afternoon and flying to Malta.""",Military,0.8313516974449158
14,Israel,"Organizers say Israel is behind drone attack on Gaza aid flotilla
A ship carrying aid to Gaza was hit by a drone in international waters off the coast of Malta.",Political,0.8839830160140991
14,Gaza,"Organizers say Israel is behind drone attack on Gaza aid flotilla
A ship carrying aid to Gaza was hit by a drone in international waters off the coast of Malta.",Political,0.8839830160140991
14,Gaza,"Organizers say Israel is behind drone attack on Gaza aid flotilla
A ship carrying aid to Gaza was hit by a drone in international waters off the coast of Malta.",Political,0.8839830160140991
14,Israel,Many are accusing Israel of being behind the attack.,Political,0.8738136887550354
14,Israel,The human rights activists on the boat are attempting to challenge Israel’s illegal blockade and deliver food and supplies to the people of Gaza.,Political,0.8524656295776367
14,Gaza,The human rights activists on the boat are attempting to challenge Israel’s illegal blockade and deliver food and supplies to the people of Gaza.,Humanitarian,0.9215127229690552
14,Gaza,The human rights activists on the boat are attempting to challenge Israel’s illegal blockade and deliver food and supplies to the people of Gaza.,Political,0.8524656295776367
14,Gaza,"""

If their involvement is confirmed, it wouldn’t be the first time that Israel has targeted activists carrying humanitarian supplies to Gaza.",Humanitarian,0.904358983039856
14,Israel,"""If Israel can get away with this — executing a lethal drone strike on aid workers thousands of kilometers from its borders in international waters — then no ally of Palestine, anywhere, is safe,"" tweeted Progressive International’s David Adler.",Political,0.8012572526931763
14,Palestine,"""If Israel can get away with this — executing a lethal drone strike on aid workers thousands of kilometers from its borders in international waters — then no ally of Palestine, anywhere, is safe,"" tweeted Progressive International’s David Adler.",Political,0.8012572526931763
14,Progressive International’s,"""If Israel can get away with this — executing a lethal drone strike on aid workers thousands of kilometers from its borders in international waters — then no ally of Palestine, anywhere, is safe,"" tweeted Progressive International’s David Adler.",Political,0.8012572526931763
14,David Adler,"""If Israel can get away with this — executing a lethal drone strike on aid workers thousands of kilometers from its borders in international waters — then no ally of Palestine, anywhere, is safe,"" tweeted Progressive International’s David Adler.",Political,0.8012572526931763
15,The Freedom Flotilla Coalition,"The Freedom Flotilla Coalition, which is campaigning to end Israel’s blockade of Gaza, posted a video on X saying one of its ships off the coast of Malta has been hit by drones.",Political,0.914855659008026
15,Israel,"The Freedom Flotilla Coalition, which is campaigning to end Israel’s blockade of Gaza, posted a video on X saying one of its ships off the coast of Malta has been hit by drones.",Political,0.914855659008026
15,Gaza,"The Freedom Flotilla Coalition, which is campaigning to end Israel’s blockade of Gaza, posted a video on X saying one of its ships off the coast of Malta has been hit by drones.",Political,0.914855659008026
15,CNN,CNN Sans ™ & © 2016 Cable News Network.,Neutral,0.8736751079559326
16,Freedom Flotilla,"Drone attack on Gaza ‘Freedom Flotilla’ ship
Aid workers trying to deliver supplies to Gaza were left stranded on a burning ship in the middle of the Mediterranean Sea after they say it was attacked by drones.",Humanitarian,0.9251526594161988
16,Gaza,The ship was part of an attempt to challenge Israel’s two-month blockade of Gaza.,Political,0.8102371096611023
17,Gaza,"NGO says it's in talks with Malta to repair Gaza-bound aid ship hit by drones
By Christopher Scicluna
May 4, 2025 9:03 PM GMT+5:30 Updated 7 days ago

Item 1 of 5 The damaged Gaza Freedom Flotilla vessel ""Conscience"" is anchored at sea outside Maltese territorial waters, after it was bombed by drones while carrying humanitarian aid to Gaza, May 3, 2025.",Humanitarian,0.9187548756599426
17,Gaza,"NGO says it's in talks with Malta to repair Gaza-bound aid ship hit by drones
By Christopher Scicluna
May 4, 2025 9:03 PM GMT+5:30 Updated 7 days ago

Item 1 of 5 The damaged Gaza Freedom Flotilla vessel ""Conscience"" is anchored at sea outside Maltese territorial waters, after it was bombed by drones while carrying humanitarian aid to Gaza, May 3, 2025.",Humanitarian,0.9187548756599426
